Number,Company,Product,TypeName,Inches,Cpu,Gpu,OpSys,Weight_KG,Ram_GB,IPS,Full HD,Touchscreen,Four_K,HDD,SSD,Flash_Storage,Memory_GB,Price_RM,Price-Filter,ResolutionSize,Cpu2,ScoreCPU$ï..Score,Processor_base,ScorePB$ï..Score,Total_CPU_Score,Simple.Media.Editing,Heavy.Pro.Media.Editing..3D.Design.etc.,Developer,Casual.Gaming,Heavy.Gaming,Documents,Heavy.Book.Keeping,Web.Browsing,V2,Purpose.Filter,Time.Filter,ScreenSize.Filter,OS.Filter
1247,Asus,ROG G752VSK-GC493T,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 980M,Windows 10,4.3,16,0,1,0,0,1,1,0,2561,8923,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,2,Heavy Coding/Gaming,Rarely,Large(17 & above),Windows
833,Apple,MacBook Pro,Ultrabook,13.3,Intel Core i5 3.1GHz,Intel Iris Plus Graphics 650,macOS,1.37,8,1,0,0,0,0,1,0,256,8946,Above RM 4500,2560x1600,Intel Core i5 ,3,3.1GHz,4,4.5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
525,Dell,XPS 13,2 in 1 Convertible,13.3,Intel Core i5 7Y54 1.2GHz,Intel HD Graphics 615,Windows 10,1.24,8,0,0,1,0,0,1,0,256,8992,Above RM 4500,3200x1800,Intel Core i5 7Y54 ,1,1.2GHz,1,1,1,0,0,0,0,1,0,1,7,Light Home Use,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1121,MSI,GT62VR 6RD,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1060,Windows 10,2.94,16,0,1,0,0,1,1,0,2561,9022,Above RM 4500,1920x1080,Intel Core i7 6700HQ ,4,2.6GHz,3,5,0,1,1,0,1,0,1,0,2,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
1066,Dell,XPS 15,Notebook,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,Windows 10,2,8,0,1,0,0,0,1,0,256,9027,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Most of the time (Daily),Medium (14 -16.9),Windows
678,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Windows 10,1.37,8,1,1,1,0,0,1,0,512,9052,Above RM 4500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1050,Dell,XPS 15,Notebook,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,Windows 10,2,8,0,1,0,0,0,1,0,256,9072,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Most of the time (Daily),Medium (14 -16.9),Windows
860,Dell,Latitude 7390,Ultrabook,13.3,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,Windows 10,1.42,8,0,1,1,0,0,1,0,256,9136,Above RM 4500,1920x1080,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1131,Dell,Inspiron 7577,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,Windows 10,2.65,16,1,0,0,0,1,1,0,5121,9151,Above RM 4500,3840x2160,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,2,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
881,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,Windows 10,1.4,16,1,0,1,0,0,1,0,512,9171,Above RM 4500,3840x2160,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
887,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,Windows 10,1.37,8,1,1,1,0,0,1,0,512,9171,Above RM 4500,1920x1080,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
998,Samsung,Notebook 9,Ultrabook,15,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,Windows 10,1.23,16,0,1,0,0,0,1,0,256,9171,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Medium (14 -16.9),Windows
1296,Lenovo,ThinkPad P51s,Workstation,15.6,Intel Core i7 6500U 2.5GHz,Nvidia Quadro M520M,Windows 7,2.18,16,0,1,0,0,0,1,0,512,9201,Above RM 4500,1920x1080,Intel Core i7 6500U ,2,2.5GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
458,Lenovo,Thinkpad T460s,Ultrabook,14,Intel Core i7 6600U 2.6GHz,Intel HD Graphics 520,Windows 10,1.4,12,1,0,0,0,0,1,0,256,9216,Above RM 4500,2560x1440,Intel Core i7 6600U ,2,2.6GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
776,Lenovo,Thinkpad T470s,Ultrabook,14,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,Windows 10,1.32,8,0,1,0,0,0,1,0,256,9221,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
811,Dell,Latitude 7280,Ultrabook,12.5,Intel Core i7 7600U 2.8GHz,Intel HD Graphics 620,Windows 10,1.18,16,0,1,0,0,0,1,0,256,9221,Above RM 4500,1920x1080,Intel Core i7 7600U ,2,2.8GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1279,HP,ZBook 17,Workstation,17.3,Intel Core i5 7440HQ 2.8GHz,Nvidia Quadro M1200,Windows 10,3.14,8,0,0,0,0,1,0,0,500,9231,Above RM 4500,1600x900,Intel Core i5 7440HQ ,3,2.8GHz,3,4,1,0,1,0,1,0,1,0,4,Basic Developer,Rarely,Large(17 & above),Windows
759,Toshiba,Tecra X40-D-10H,Ultrabook,14,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,Windows 10,1.24,16,0,1,1,0,0,1,0,512,9250,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
832,Microsoft,Surface Laptop,Ultrabook,13.5,Intel Core i7 7600U 2.8GHz,Intel Iris Plus Graphics 640,Windows 10 S,1.252,8,0,0,1,0,0,1,0,256,9265,Above RM 4500,2256x1504,Intel Core i7 7600U ,2,2.8GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows 10
867,Dell,XPS 13,Ultrabook,13.3,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,Windows 10,1.23,8,0,0,1,0,0,1,0,256,9270,Above RM 4500,3200x1800,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
871,Dell,XPS 13,Ultrabook,13.3,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,Windows 10,1.2,16,0,0,1,0,0,1,0,512,9270,Above RM 4500,3200x1800,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
432,HP,EliteBook 840,Ultrabook,14,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,Windows 7,1.54,8,0,1,0,0,0,1,0,512,9275,Above RM 4500,1920x1080,Intel Core i7 6500U ,2,2.5GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
748,Asus,Zenbook 3,Ultrabook,14,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,Windows 10,1.1,8,0,1,0,0,0,1,0,512,9290,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
658,Lenovo,ThinkPad X1,Ultrabook,14,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Windows 10,1.13,8,1,1,0,0,0,0,1,256,9300,Above RM 4500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Small (12.1-14.0 inch),Windows
430,Toshiba,Portege Z30T-C-133,Ultrabook,13.3,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,Windows 10,1.36,16,0,1,1,0,0,1,0,512,9310,Above RM 4500,1920x1080,Intel Core i7 6500U ,2,2.5GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
435,HP,EliteBook 840,Ultrabook,14,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,Windows 10,1.54,8,0,1,0,0,0,1,0,256,9361,Above RM 4500,1920x1080,Intel Core i7 6500U ,2,2.5GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1129,MSI,GE73VR 7RE,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,Windows 10,2.8,16,0,1,0,0,1,1,0,2561,9374,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,2,Heavy Coding/Gaming,Occasionally(Few time per week),Large(17 & above),Windows
1148,MSI,GS43VR 7RE,Gaming,14,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,Windows 10,1.6,16,1,1,0,0,1,1,0,2561,9379,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,2,Heavy Coding/Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
417,HP,EliteBook 820,Ultrabook,12.5,Intel Core i5 6300U 2.4GHz,Intel HD Graphics 520,Windows 7,1.26,8,0,0,0,0,0,1,0,256,9399,Above RM 4500,1366x768,Intel Core i5 6300U ,3,2.4GHz,3,4,1,0,1,0,1,0,1,0,7,Basic Developer,Most of the time (Daily),Small (12.1-14.0 inch),Windows
524,Dell,XPS 13,2 in 1 Convertible,13.3,Intel Core i5 7Y54 1.2GHz,Intel HD Graphics 615,Windows 10,1.24,8,0,1,1,0,0,1,0,256,9419,Above RM 4500,1920x1080,Intel Core i5 7Y54 ,1,1.2GHz,1,1,1,0,0,0,0,1,0,1,7,Light Home Use,Most of the time (Daily),Small (12.1-14.0 inch),Windows
533,Dell,XPS 13,2 in 1 Convertible,13.3,Intel Core i7 7Y75 1.3GHz,Intel HD Graphics 615,Windows 10,1.22,16,0,0,1,0,0,1,0,512,9419,Above RM 4500,3200x1800,Intel Core i7 7Y75 ,4,1.3GHz,1,4,1,0,1,0,1,0,1,0,7,Basic Developer,Most of the time (Daily),Small (12.1-14.0 inch),Windows
785,LG,Gram 14Z970,Ultrabook,14,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,Windows 10,0.98,8,1,1,1,0,0,1,0,512,9419,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1059,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,Windows 10,2,16,1,0,1,0,0,1,0,512,9419,Above RM 4500,3840x2160,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Most of the time (Daily),Medium (14 -16.9),Windows
1061,Dell,XPS 15,Notebook,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,Windows 10,2.06,16,0,1,0,0,0,1,0,512,9419,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
1151,Asus,Rog GL502VM-DS74,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,Windows 10,2.1,16,0,1,0,0,1,1,0,1281,9419,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,2,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
1276,HP,ZBook Studio,Workstation,15.6,Intel Core i7 6700HQ 2.6GHz,Nvidia Quadro M1000M,Windows 7,2,8,0,1,0,0,0,1,0,256,9419,Above RM 4500,1920x1080,Intel Core i7 6700HQ ,4,2.6GHz,3,5,0,1,1,0,1,0,1,0,5,Heavy Coding/Gaming,Most of the time (Daily),Medium (14 -16.9),Windows
411,HP,EliteBook 850,Notebook,15.6,Intel Core i5 6300U 2.4GHz,Intel HD Graphics 520,Windows 10,1.84,8,0,1,0,0,0,1,0,256,9424,Above RM 4500,1920x1080,Intel Core i5 6300U ,3,2.4GHz,3,4,1,0,1,0,1,0,1,0,7,Basic Developer,Most of the time (Daily),Medium (14 -16.9),Windows
763,Asus,ZenBook 3,Ultrabook,14,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,Windows 10,1.1,16,0,1,0,0,0,1,0,512,9424,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1235,Asus,Rog G752VT-GC073T,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 970M,Windows 10,4,16,1,1,0,0,1,1,0,1281,9424,Above RM 4500,1920x1080,Intel Core i7 6700HQ ,4,2.6GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Rarely,Large(17 & above),Windows
1012,Lenovo,ThinkPad T470p,Ultrabook,14,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GT 940MX,Windows 10,1.96,8,1,1,0,0,0,1,0,256,9439,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1284,HP,ZBook 17,Workstation,17.3,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M1200,Windows 10,3.14,8,0,1,0,0,1,0,0,500,9464,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,4,Heavy Coding/Gaming,Rarely,Large(17 & above),Windows
323,HP,EliteBook Folio,Netbook,12.5,Intel Core M 6Y75 1.2GHz,Intel HD Graphics 515,Windows 10,0.97,8,0,1,0,0,0,1,0,512,9464,Above RM 4500,1920x1080,Intel Core M 6Y75 ,3,1.2GHz,1,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1282,Lenovo,ThinkPad P51,Workstation,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia Quadro M1200,Windows 10,2.67,8,0,1,0,0,0,1,0,512,9548,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,4,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
1122,MSI,GS63VR 6RF,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1060,Windows 10,1.8,16,0,1,0,0,1,1,0,2561,9568,Above RM 4500,1920x1080,Intel Core i7 6700HQ ,4,2.6GHz,3,5,0,1,1,0,1,0,1,0,2,Heavy Coding/Gaming,Most of the time (Daily),Medium (14 -16.9),Windows
1118,Acer,Predator 17,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1060,Windows 10,4.2,16,1,1,0,0,1,1,0,1281,9598,Above RM 4500,1920x1080,Intel Core i7 6700HQ ,4,2.6GHz,3,5,0,1,1,0,1,0,1,0,2,Heavy Coding/Gaming,Rarely,Large(17 & above),Windows
1011,Lenovo,Thinkpad T470p,Ultrabook,14,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GT 940MX,Windows 10,1.7,8,1,1,0,0,0,1,0,512,9637,Above RM 4500,2560x1440,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1124,MSI,GS73VR Stealth,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,Nvidia GeForce GTX 1060,Windows 10,2.43,16,1,1,0,0,1,1,0,2561,9667,Above RM 4500,1920x1080,Intel Core i7 6700HQ ,4,2.6GHz,3,5,0,1,1,0,1,0,1,0,2,Heavy Coding/Gaming,Occasionally(Few time per week),Large(17 & above),Windows
883,Dell,XPS 13,Ultrabook,13.3,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,Windows 10,1.21,8,1,0,1,0,0,1,0,256,9667,Above RM 4500,3840x2160,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1157,Asus,ROG Strix,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,Windows 10,2.9,16,0,1,0,0,1,1,0,2561,9667,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,2,Heavy Coding/Gaming,Occasionally(Few time per week),Large(17 & above),Windows
752,Asus,Zenbook UX390UA,Ultrabook,12.5,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,Windows 10,0.91,16,0,1,0,0,0,1,0,512,9672,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
778,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,Windows 10,1.37,8,1,1,1,0,0,1,0,256,9672,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
824,Apple,MacBook Pro,Ultrabook,13.3,Intel Core i5 2.9GHz,Intel Iris Graphics 550,macOS,1.37,8,1,0,0,0,0,1,0,512,9716,Above RM 4500,2560x1600,Intel Core i5 ,3,2.9GHz,3,4,1,0,1,0,1,0,1,0,6,Basic Developer,Most of the time (Daily),Small (12.1-14.0 inch),Windows
462,Dell,Latitude E7470,Ultrabook,14,Intel Core i7 6600U 2.6GHz,Intel HD Graphics 520,Windows 10,1.5,8,0,0,1,0,0,1,0,256,9736,Above RM 4500,2560x1440,Intel Core i7 6600U ,2,2.6GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
675,Lenovo,ThinkPad T570,Notebook,15.6,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Windows 10,1.95,8,1,1,0,0,0,1,0,512,9736,Above RM 4500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Medium (14 -16.9),Windows
321,HP,EliteBook 1030,Ultrabook,13.3,Intel Core M 6Y75 1.2GHz,Intel HD Graphics 515,Windows 10,1.16,16,1,0,1,0,0,1,0,512,9746,Above RM 4500,3200x1800,Intel Core M 6Y75 ,3,1.2GHz,1,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
442,HP,Spectre Pro,Ultrabook,13.3,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,Windows 10,1.16,8,0,1,0,0,0,1,0,512,9766,Above RM 4500,1920x1080,Intel Core i7 6500U ,2,2.5GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
774,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,Windows 10,1.37,8,1,1,1,0,0,1,0,512,9771,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
808,HP,EliteBook x360,2 in 1 Convertible,13.3,Intel Core i7 7600U 2.8GHz,Intel HD Graphics 620,Windows 10,1.28,16,0,1,1,0,0,1,0,256,9796,Above RM 4500,1920x1080,Intel Core i7 7600U ,2,2.8GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
937,Toshiba,Tecra Z50-C-140,Notebook,15.6,Intel Core i7 6600U 2.6GHz,Nvidia GeForce 930M,Windows 10,2.4,16,1,1,0,0,0,1,0,256,9796,Above RM 4500,1920x1080,Intel Core i7 6600U ,2,2.6GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
1298,Dell,Precision 3520,Workstation,15.6,Intel Core i7 6820HQ 2.7GHz,Nvidia Quadro M620,Windows 10,2.17,16,1,1,0,0,0,1,0,256,9796,Above RM 4500,1920x1080,Intel Core i7 6820HQ ,4,2.7GHz,3,5,0,1,1,0,1,0,1,0,5,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
1080,Asus,ZenBook Pro,Ultrabook,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050 Ti,Windows 10,1.8,16,0,1,0,0,0,1,0,512,9836,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Most of the time (Daily),Medium (14 -16.9),Windows
1302,Dell,Precision 3520,Workstation,15.6,Intel Xeon E3-1505M V6 3GHz,Nvidia Quadro M620,Windows 10,2.23,8,0,1,0,0,1,0,1,641,9885,Above RM 4500,1920x1080,Intel Xeon E3-1505M V6 ,3,3GHz,4,4.5,0,1,1,0,1,0,1,0,5,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
896,HP,Spectre x360,2 in 1 Convertible,13.3,Intel Core i7 8550U 1.8GHz,Intel UHD Graphics 620,Windows 10,1.29,8,1,0,1,0,0,1,0,512,9915,Above RM 4500,3840x2160,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1171,HP,Omen 17-w207nv,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,Windows 10,3.35,12,0,1,0,0,1,1,0,2561,9915,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,7,Heavy Coding/Gaming,Rarely,Large(17 & above),Windows
531,Dell,XPS 13,2 in 1 Convertible,13.3,Intel Core i7 7Y75 1.3GHz,Intel HD Graphics 615,Windows 10,1.24,8,0,0,1,0,0,1,0,512,9985,Above RM 4500,3200x1800,Intel Core i7 7Y75 ,4,1.3GHz,1,4,1,0,1,0,1,0,1,0,7,Basic Developer,Most of the time (Daily),Small (12.1-14.0 inch),Windows
320,HP,EliteBook Folio,Ultrabook,12.5,Intel Core M 6Y75 1.2GHz,Intel HD Graphics 515,Windows 10,0.97,8,1,0,1,0,0,1,0,512,9989,Above RM 4500,3840x2160,Intel Core M 6Y75 ,3,1.2GHz,1,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
760,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,Windows 10,1.37,8,1,1,1,0,0,1,0,512,10044,Above RM 4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1053,Dell,XPS 15,Notebook,15.6,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1050,Windows 10,2.06,16,0,0,1,0,0,1,0,512,10056,Above RM 4500,3840x2160,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
1166,MSI,GE72MVR 7RG,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1070,Windows 10,2.9,16,0,1,0,0,1,1,0,2561,10064,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,7,Heavy Coding/Gaming,Occasionally(Few time per week),Large(17 & above),Windows
834,Apple,MacBook Pro,Ultrabook,13.3,Intel Core i5 3.1GHz,Intel Iris Plus Graphics 650,macOS,1.37,8,1,0,0,0,0,1,0,512,10118,Above RM 4500,2560x1600,Intel Core i5 ,3,3.1GHz,4,4.5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
469,HP,Spectre Pro,2 in 1 Convertible,13.3,Intel Core i7 6600U 2.6GHz,Intel HD Graphics 520,Windows 10,1.48,8,0,0,1,0,0,1,0,512,10123,Above RM 4500,2560x1440,Intel Core i7 6600U ,2,2.6GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1126,Dell,Alienware 17,Notebook,17.3,Intel Core i7 7700HQ 2.7GHz,Nvidia GeForce GTX 1060,Windows 10,4.42,8,1,1,0,0,1,0,0,1,10148,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.7GHz,3,5,0,1,1,0,1,0,1,0,2,Heavy Coding/Gaming,Rarely,Large(17 & above),Windows
1155,MSI,GS73VR 7RF,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,Nvidia GeForce GTX 1060,Windows 10,2.43,16,0,1,0,0,1,1,0,2561,10163,Above RM 4500,1920x1080,Intel Core i7 7700HQ ,4,2.8GHz,3,5,0,1,1,0,1,0,1,0,2,Heavy Coding/Gaming,Occasionally(Few time per week),Large(17 & above),Windows
